trial_id,sign_name,time_ms,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
1,asdf,2037.0,1255,359,1473,1166,467,-0.0763,-0.002,0.9615,0.669,1.68,-0.078
1,asdf,2050.0,1606,647,864,627,425,-0.0751,-0.0026,0.9621,0.6,1.642,-0.04
1,asdf,2063.0,1011,1642,1306,466,600,-0.0791,0.0004,0.9602,0.791,1.627,0.059
1,asdf,2076.0,1199,409,1794,1167,710,-0.0738,-0.0013,0.9601,0.967,1.779,0.059
1,asdf,2089.0,452,1677,1310,1408,1609,-0.0794,0.0017,0.9656,0.7,1.879,-0.025
1,asdf,2102.0,943,1423,1166,1287,1098,-0.0804,-0.0002,0.9621,0.486,1.917,0.097
1,asdf,2115.0,627,1210,1177,1415,576,-0.0821,-0.0033,0.9593,0.295,1.894,0.128
1,asdf,2128.0,1296,887,1126,914,1613,-0.0828,-0.0024,0.9632,0.295,1.97,0.166
1,asdf,2141.0,359,1128,1604,1504,1584,-0.0805,-0.001,0.9607,0.387,1.848,0.181
1,asdf,2154.0,405,716,1024,726,717,-0.0805,-0.0023,0.9612,0.646,1.764,0.082
1,asdf,2167.0,1221,910,796,1578,1615,-0.0807,-0.0045,0.9602,0.745,1.795,-0.017
1,asdf,2180.0,671,1650,765,844,788,-0.0812,-0.0038,0.961,0.898,1.818,-0.032
1,asdf,2193.0,834,799,797,1489,973,-0.0787,-0.0077,0.9634,0.982,1.741,0.029
1,asdf,2206.0,1786,860,1096,1247,1523,-0.0776,-0.0044,0.9623,1.318,1.779,-0.025
1,asdf,2219.0,392,1205,1058,629,1606,-0.0783,-0.0011,0.9606,1.265,1.818,-0.017
1,asdf,2232.0,1211,1267,1561,1135,1213,-0.0789,-0.001,0.9612,0.921,1.81,-0.025
1,asdf,2245.0,498,1450,1475,1086,899,-0.0773,0.0011,0.9612,0.692,1.917,-0.002
1,asdf,2258.0,605,930,562,1324,1005,-0.078,0.0002,0.9623,0.623,1.856,-0.025
1,asdf,2271.0,1102,1476,841,447,1503,-0.0761,0.0006,0.9604,0.631,1.68,0.021
1,asdf,2284.0,1472,692,1116,875,525,-0.0735,-0.0039,0.9618,0.639,1.764,-0.093
1,asdf,2297.0,336,561,1349,1187,1403,-0.0744,-0.0038,0.9608,0.593,1.634,-0.162
1,asdf,2310.0,428,640,457,1032,1484,-0.0763,-0.0044,0.9611,0.799,1.703,-0.231
1,asdf,2323.0,770,1695,363,1332,469,-0.0774,-0.0022,0.9602,0.829,1.734,-0.216
1,asdf,2336.0,1183,835,929,537,533,-0.0772,-0.0007,0.963,0.974,1.856,-0.277
1,asdf,2349.0,429,1397,1713,1077,1152,-0.0755,0.0007,0.9589,0.845,1.695,-0.154
1,asdf,2362.0,400,817,717,1485,567,-0.0758,0.0004,0.9591,0.868,1.772,-0.116
1,asdf,2375.0,1367,712,1482,1181,1710,-0.0791,0.001,0.9618,1.005,1.879,-0.162
1,asdf,2388.0,1748,743,1129,1300,425,-0.0802,0.0002,0.9607,0.707,1.81,-0.116
1,asdf,2401.0,1196,648,1306,1122,1060,-0.081,0.0021,0.9612,0.562,1.825,-0.071
1,asdf,2414.0,1137,500,925,974,1002,-0.0809,0.0034,0.9662,0.677,1.734,-0.078
1,asdf,2427.0,859,377,501,1318,729,-0.0784,0.0027,0.9608,0.616,1.81,-0.063
1,asdf,2440.0,919,940,1784,587,933,-0.0811,0.0028,0.9599,0.639,1.787,0.006
1,asdf,2453.0,1260,1148,1014,1183,1461,-0.0782,0.0034,0.9601,0.448,1.68,0.235
1,asdf,2466.0,342,1622,843,1522,1710,-0.0774,-0.0016,0.9628,0.845,1.818,0.181
1,asdf,2479.0,1206,1329,1227,764,521,-0.0799,0.0005,0.9627,0.822,1.757,0.143
1,asdf,2492.0,302,679,1540,516,330,-0.0812,-0.0007,0.9596,0.753,1.726,0.029
1,asdf,2505.0,754,768,691,535,549,-0.0788,0.0021,0.9585,0.608,1.695,0.059
1,asdf,2518.0,1266,1713,1187,1757,1772,-0.0796,0.0004,0.96,0.532,1.695,0.013
1,asdf,2531.0,591,376,400,1694,883,-0.0778,-0.0022,0.9628,0.417,1.795,0.013
1,asdf,2544.0,1397,1599,866,1115,1252,-0.0795,-0.0016,0.9616,0.486,1.642,-0.009
1,asdf,2557.0,475,1100,654,1536,466,-0.0809,-0.0009,0.9605,0.486,1.772,-0.002
1,asdf,2570.0,543,1198,1653,1158,1151,-0.079,-0.001,0.9616,0.417,1.642,-0.101
1,asdf,2583.0,1319,1695,1094,1658,1087,-0.0798,-0.0031,0.9628,0.402,1.749,-0.17
1,asdf,2596.0,1427,1588,1342,1242,1480,-0.0812,-0.0017,0.9637,0.593,1.734,-0.116
1,asdf,2609.0,362,1183,1299,955,306,-0.0812,0.0012,0.9611,0.7,1.787,-0.154
1,asdf,2622.0,1327,565,503,951,1385,-0.0767,0.0017,0.9601,0.776,1.634,-0.2
1,asdf,2635.0,1764,581,1377,758,1510,-0.0772,0.0024,0.9616,0.608,1.604,-0.185
1,asdf,2648.0,1371,1623,410,817,1136,-0.0785,0.0057,0.9638,0.417,1.68,-0.025
