trial_id,label,time_ms,ax,ay,az,gx,gy,gz
11,1,1287.0,0.8342,1.0561,-0.4404,12.188,0.092,0.212
11,1,1300.0,0.8332,1.0328,-0.4576,7.051,3.207,6.823
11,1,1313.0,0.8357,1.0327,-0.468,2.211,7.902,11.792
11,1,1326.0,0.8252,1.038,-0.4437,-2.926,13.451,17.143
11,1,1339.0,0.8252,1.037,-0.417,-8.568,17.268,23.868
11,1,1352.0,0.8171,1.022,-0.4106,-9.858,21.764,31.548
11,1,1365.0,0.8127,0.9967,-0.389,-8.85,24.688,40.151
11,1,1378.0,0.807,0.974,-0.3719,-7.064,26.863,49.655
11,1,1391.0,0.8072,0.9762,-0.3562,-5.735,28.634,56.838
11,1,1404.0,0.8433,1.0118,-0.3532,-8.583,29.924,63.105
11,1,1417.0,0.8621,1.0221,-0.3393,-14.919,30.535,65.83
11,1,1430.0,0.8371,1.0815,-0.3611,-21.484,32.558,68.357
11,1,1443.0,0.8011,1.0572,-0.3538,-31.3,36.795,79.372
11,1,1456.0,0.7758,0.9227,-0.3469,-41.468,37.123,89.471
11,1,1469.0,0.7443,0.8334,-0.3405,-44.224,38.688,101.647
11,1,1482.0,0.7241,0.6755,-0.3133,-40.094,38.657,115.525
11,1,1495.0,0.718,0.5642,-0.2878,-36.125,38.833,124.937
11,1,1508.0,0.7168,0.4434,-0.3084,-36.636,39.543,128.838
11,1,1521.0,0.7207,0.366,-0.2442,-38.079,43.001,126.624
11,1,1534.0,0.7075,0.3328,-0.2273,-43.43,43.924,123.235
11,1,1547.0,0.7127,0.2903,-0.1915,-56.468,44.924,115.861
11,1,1560.0,0.7047,0.2705,-0.1579,-70.598,44.199,105.907
11,1,1573.0,0.7149,0.2195,-0.1568,-78.926,41.55,97.7
11,1,1586.0,0.7385,0.1658,-0.1314,-78.751,40.627,92.044
11,1,1599.0,0.7489,0.1472,-0.1023,-71.575,38.169,88.884
11,1,1612.0,0.7587,0.1233,-0.0833,-67.041,34.52,86.823
11,1,1625.0,0.7741,0.0895,-0.0589,-65.468,30.741,82.51
11,1,1638.0,0.796,0.0868,-0.0422,-62.224,27.215,78.983
11,1,1651.0,0.8294,0.0387,-0.0407,-61.14,24.001,74.586
11,1,1664.0,0.8461,0.0322,-0.0433,-55.751,22.352,70.991
11,1,1677.0,0.8638,0.0441,-0.0294,-49.804,20.993,70.678
11,1,1690.0,0.8619,-0.0033,-0.0034,-53.56,18.329,67.25
11,1,1703.0,0.8872,-0.041,-0.02,-56.445,14.986,63.22
11,1,1716.0,0.913,-0.0879,-0.0215,-55.171,13.726,59.006
11,1,1729.0,0.9246,-0.1235,-0.0298,-54.621,12.734,53.624
11,1,1742.0,0.9466,-0.1278,-0.047,-49.537,12.276,49.235
11,1,1755.0,0.9462,-0.1445,-0.0221,-45.514,13.482,44.861
11,1,1768.0,0.9426,-0.1422,0.0087,-44.934,12.077,40.174
11,1,1781.0,0.9406,-0.1522,0.019,-45.865,10.298,36.296
11,1,1794.0,0.9589,-0.1742,0.0251,-45.804,8.001,31.265
11,1,1807.0,0.9721,-0.1781,0.0279,-40.11,7.39,28.357
11,1,1820.0,0.9769,-0.1746,0.031,-35.354,6.741,25.204
11,1,1833.0,0.9733,-0.1643,0.0219,-30.865,7.36,22.914
11,1,1846.0,0.9703,-0.1465,0.0334,-29.171,7.314,19.372
11,1,1859.0,0.9715,-0.1366,0.0447,-28.613,7.52,15.907
11,1,1872.0,0.9795,-0.1337,0.0547,-26.27,7.054,13.647
11,1,1885.0,0.979,-0.1115,0.0735,-21.033,5.993,12.212
11,1,1898.0,0.9716,-0.1012,0.0821,-17.682,4.466,11.372
11,1,1911.0,0.9796,-0.0891,0.0661,-16.262,2.497,10.708
11,1,1924.0,0.9804,-0.0803,0.0395,-16.972,1.047,8.716
11,1,1937.0,1.0029,-0.0731,0.0089,-18.003,0.94,6.502
11,1,1950.0,1.0097,-0.0494,-0.0083,-17.01,2.008,5.075
11,1,1963.0,1.0113,-0.0265,-0.0019,-15.361,3.94,4.632
11,1,1976.0,1.0037,-0.0038,0.0136,-12.476,4.749,5.578
11,1,1989.0,1.0009,0.0079,0.0279,-12.331,4.39,7.25
11,1,2002.0,0.9993,-0.0066,0.0251,-14.27,3.673,7.22
11,1,2015.0,1.0028,-0.0404,0.0218,-11.903,3.512,7.792
11,1,2028.0,1.0014,-0.0612,0.0168,-6.186,3.589,9.166
11,1,2041.0,0.9956,-0.0712,0.0238,-1.056,3.81,9.639
11,1,2054.0,0.9903,-0.0553,0.0259,-1.728,3.069,8.319
11,1,2067.0,0.991,-0.0513,0.0188,-7.277,2.566,5.708
11,1,2080.0,1.0012,-0.0586,0.0099,-9.079,2.558,3.617
11,1,2093.0,0.9975,-0.0669,0.016,-5.705,2.947,3.052
11,1,2106.0,0.9845,-0.0713,0.0391,-0.064,3.657,3.334
11,1,2119.0,0.9696,-0.0741,0.0631,3.814,2.932,3.617
11,1,2132.0,0.9663,-0.0829,0.0734,4.211,1.077,2.815
11,1,2145.0,0.9681,-0.0673,0.0673,2.333,-1.251,1.12
11,1,2158.0,0.9926,-0.0614,0.0359,-0.476,-3.068,-2.948
11,1,2171.0,0.992,-0.0175,0.0161,-3.484,-3.083,-5.185
11,1,2184.0,1.0029,-0.0175,0.01,-3.529,-2.48,-5.132
12,1,0.0,1.0015,0.0526,-0.0309,2.516,-0.389,1.51
12,1,13.0,0.999,0.0433,-0.0315,2.555,0.657,1.105
12,1,26.0,0.9973,0.0625,-0.0318,3.448,0.642,1.09
12,1,39.0,0.9975,0.0614,-0.034,2.432,0.482,1.456
12,1,52.0,1.004,0.0529,-0.0372,1.211,0.344,1.403
12,1,65.0,1.0031,0.0493,-0.0427,2.043,1.711,1.242
12,1,78.0,1.0002,0.0519,-0.0351,2.974,2.589,1.181
12,1,91.0,0.9989,0.0648,-0.0268,3.013,3.008,1.258
12,1,104.0,1.0024,0.0623,-0.0215,2.654,2.909,1.777
12,1,117.0,1.002,0.0574,-0.0171,3.486,2.757,2.388
12,1,130.0,1.0036,0.0538,-0.0182,3.57,2.94,2.624
12,1,143.0,0.9993,0.0482,-0.0167,1.768,2.68,1.952
12,1,156.0,0.9996,0.0409,-0.0205,0.883,2.215,1.502
12,1,169.0,1.0015,0.0344,-0.0215,1.058,2.108,1.067
12,1,182.0,1.0034,0.0342,-0.0186,2.188,2.161,0.861
12,1,195.0,1.0053,0.0438,-0.0218,1.539,1.909,0.365
12,1,208.0,1.0091,0.0509,-0.0329,0.036,2.268,0.113
12,1,221.0,1.009,0.0509,-0.0338,-0.11,2.741,-0.109
12,1,234.0,1.0084,0.0442,-0.0279,0.234,3.421,0.105
12,1,247.0,1.0102,0.0455,-0.0199,0.791,3.421,0.075
12,1,260.0,1.0096,0.0475,-0.0174,1.593,3.535,0.242
12,1,273.0,1.0079,0.0446,-0.0147,0.646,3.428,0.082
12,1,286.0,1.0039,0.0458,-0.0155,0.807,3.222,0.22
12,1,299.0,1.0076,0.0378,-0.0244,1.89,3.444,0.617
12,1,312.0,1.0001,0.0386,-0.0191,2.776,3.535,0.7
12,1,325.0,0.9982,0.0321,-0.0066,1.822,3.573,0.609
12,1,338.0,0.998,0.024,0.0004,0.776,3.413,-0.216
12,1,351.0,1.0034,0.0139,0.0016,-0.14,2.611,-1.269
12,1,364.0,1.0189,0.0039,-0.0049,0.226,1.718,-1.704
12,1,377.0,1.0316,-0.0167,-0.011,2.432,1.459,-1.788
12,1,390.0,1.04,-0.0315,-0.0235,3.822,1.657,-2.513
12,1,403.0,1.0526,-0.0741,-0.045,4.158,3.413,-4.887
12,1,416.0,1.0503,-0.0826,-0.0583,7.845,5.024,-7.643
12,1,429.0,1.0503,-0.0813,-0.0663,11.974,6.825,-10.353
12,1,442.0,1.0415,-0.0635,-0.0601,12.379,8.146,-13.788
12,1,455.0,1.0297,-0.0391,-0.057,10.326,9.528,-17.925
12,1,468.0,1.02,-0.0082,-0.057,8.89,11.199,-21.254
12,1,481.0,1.0003,0.0266,-0.0356,11.089,12.695,-22.147
12,1,494.0,0.9886,0.0654,-0.018,13.799,12.94,-21.46
12,1,507.0,0.9732,0.1055,0.0063,15.257,12.138,-20.544
12,1,520.0,0.9576,0.1353,0.0118,13.753,10.718,-19.506
12,1,533.0,0.9578,0.1461,-0.0105,12.02,9.199,-18.216
12,1,546.0,0.953,0.1704,-0.0196,11.593,9.352,-16.223
12,1,559.0,0.9386,0.1821,-0.0013,10.41,9.787,-13.788
12,1,572.0,0.9393,0.2064,0.0041,8.196,9.123,-11.238
12,1,585.0,0.9325,0.213,0.0176,6.776,8.856,-8.956
12,1,598.0,0.9215,0.2164,0.0305,6.326,8.176,-6.452
12,1,611.0,0.9259,0.2274,0.0389,6.142,6.848,-2.925
12,1,624.0,0.9262,0.215,0.0542,6.524,5.245,0.716
12,1,637.0,0.9277,0.1857,0.0644,5.944,2.84,3.403
12,1,650.0,0.9451,0.1683,0.0627,4.097,0.421,4.815
12,1,663.0,0.9484,0.1466,0.0558,1.478,-1.579,5.067
12,1,676.0,0.9631,0.1403,0.0319,-2.125,-2.679,4.372
12,1,689.0,0.978,0.1329,0.0056,-3.476,-2.709,4.403
12,1,702.0,0.9852,0.123,0.0045,-2.751,-2.228,4.853
12,1,715.0,0.9935,0.1162,0.0135,-1.972,-2.587,5.464
12,1,728.0,0.9987,0.1039,0.0175,-2.193,-3.06,5.678
12,1,741.0,1.0073,0.0928,-0.0023,-3.888,-4.182,4.571
12,1,754.0,1.0214,0.09,-0.0202,-4.896,-4.327,3.487
12,1,767.0,1.0268,0.0832,-0.0405,-3.873,-3.213,3.082
12,1,780.0,1.028,0.0764,-0.0499,-2.881,-1.969,2.769
12,1,793.0,1.0308,0.0697,-0.041,-2.331,-0.595,2.617
12,1,806.0,1.029,0.0583,-0.0388,-1.613,0.451,2.311
12,1,819.0,1.0288,0.0566,-0.0346,-1.842,1.291,1.479
12,1,832.0,1.0318,0.0491,-0.0309,-1.476,2.085,0.555
12,1,845.0,1.0291,0.0442,-0.0301,0.181,3.352,-0.086
12,1,858.0,1.024,0.0461,-0.0183,2.6,4.474,-0.254
12,1,871.0,1.0141,0.0452,-0.0005,3.471,5.138,-0.719
12,1,884.0,1.0058,0.0371,0.013,3.661,4.978,-1.3
12,1,897.0,1.0003,0.0255,0.0186,4.089,4.321,-2.025
12,1,910.0,1.0024,0.0084,0.0094,4.944,3.535,-2.742
12,1,923.0,1.0036,-0.0144,0.0074,6.066,2.917,-3.674
12,1,936.0,1.0057,-0.0331,0.0003,7.929,2.917,-5.078
12,1,949.0,0.9992,-0.0656,0.0035,9.303,3.153,-7.055
12,1,962.0,0.9873,-0.1067,0.0142,10.692,3.108,-9.467
12,1,975.0,0.9784,-0.1663,0.0334,14.7,2.131,-11.971
12,1,988.0,0.9707,-0.2416,0.0469,20.822,0.474,-14.651
12,1,1001.0,0.9609,-0.3167,0.0484,29.043,-1.434,-17.979
12,1,1014.0,0.9451,-0.3906,0.0796,40.387,-2.984,-22.002
12,1,1027.0,0.9168,-0.3958,0.0857,50.249,-6.282,-29.078
12,1,1040.0,0.9312,-0.407,0.0523,50.127,-9.595,-39.597
12,1,1053.0,0.9274,-0.3544,0.0074,50.868,-10.808,-52.009
12,1,1066.0,0.9185,-0.298,-0.0005,47.356,-11.457,-65.559
12,1,1079.0,0.9063,-0.2478,-0.031,46.379,-11.16,-80.261
12,1,1092.0,0.8786,-0.1613,-0.0174,49.661,-10.137,-90.33
12,1,1105.0,0.8498,-0.1061,-0.0095,57.745,-10.992,-96.887
12,1,1118.0,0.8176,-0.0621,-0.0113,68.028,-12.114,-100.04
12,1,1131.0,0.7799,-0.0225,0.0061,77.44,-14.602,-100.849
12,1,1144.0,0.741,0.009,0.0108,83.234,-18.243,-103.796
12,1,1157.0,0.6991,0.036,0.0105,87.425,-23.297,-107.437
12,1,1170.0,0.6654,0.0557,-0.0017,91.333,-28.297,-109.353
12,1,1183.0,0.6312,0.0695,-0.0365,94.593,-33.175,-111.987
12,1,1196.0,0.6058,0.0836,-0.0586,98.516,-37.892,-117.032
12,1,1209.0,0.5736,0.1334,-0.081,98.577,-43.327,-126.933
12,1,1222.0,0.5644,0.2329,-0.1349,92.974,-49.648,-136.338
12,1,1235.0,0.5307,0.297,-0.198,91.28,-53.427,-142.467
12,1,1248.0,0.5174,0.4363,-0.2655,87.822,-57.984,-148.17
12,1,1261.0,0.5241,0.5775,-0.328,83.952,-58.442,-146.521
12,1,1274.0,0.535,0.6566,-0.3248,80.211,-59.541,-144.475
12,1,1287.0,0.559,0.7266,-0.3491,75.73,-63.32,-144.116
12,1,1300.0,0.5686,0.8188,-0.4055,70.287,-63.274,-142.651
12,1,1313.0,0.6153,0.9093,-0.4592,65.379,-63.61,-136.849
12,1,1326.0,0.6427,1.0024,-0.5676,58.959,-58.205,-131.635
12,1,1339.0,0.6557,1.1294,-0.5836,53.585,-50.549,-123.216
12,1,1352.0,0.6704,1.197,-0.6095,47.883,-42.579,-112.116
12,1,1365.0,0.6817,1.1815,-0.6211,47.669,-36.961,-101.811
12,1,1378.0,0.6912,1.1991,-0.6197,46.043,-35.144,-94.666
12,1,1391.0,0.7045,1.22,-0.6787,40.875,-27.953,-83.3
12,1,1404.0,0.6921,1.2456,-0.6306,38.348,-20.717,-77.811
12,1,1417.0,0.6849,1.3047,-0.6628,27.86,-17.434,-69.078
12,1,1430.0,0.7011,1.3387,-0.6921,22.005,-10.946,-55.048
12,1,1443.0,0.6897,1.3729,-0.6692,19.127,-3.625,-40.345
12,1,1456.0,0.6862,1.3833,-0.6545,12.188,0.833,-23.735
12,1,1469.0,0.6619,1.3722,-0.6294,7.646,6.123,-2.91
12,1,1482.0,0.6828,1.2518,-0.6049,4.89,7.512,14.22
12,1,1495.0,0.6948,1.1937,-0.6296,0.73,11.924,23.151
12,1,1508.0,0.6744,1.1342,-0.6006,-2.415,17.932,31.678
12,1,1521.0,0.6676,1.0721,-0.5778,-11.445,23.108,38.12
12,1,1534.0,0.6616,1.0182,-0.5422,-19.972,26.795,42.174
12,1,1547.0,0.6497,1.0009,-0.5097,-25.964,29.245,46.013
12,1,1560.0,0.6428,0.9886,-0.49,-27.377,32.207,52.754
12,1,1573.0,0.6286,0.9427,-0.4421,-28.583,33.176,58.349
12,1,1586.0,0.637,0.9415,-0.4493,-31.888,34.314,64.174
12,1,1599.0,0.6312,0.9442,-0.4206,-34.758,34.795,70.54
12,1,1612.0,0.6297,0.9006,-0.4251,-38.873,35.1,76.441
12,1,1625.0,0.642,0.8791,-0.4248,-43.232,34.711,78.456
12,1,1638.0,0.6394,0.8654,-0.4254,-44.697,33.84,79.075
12,1,1651.0,0.6395,0.8643,-0.407,-48.797,33.108,79.922
12,1,1664.0,0.6412,0.8541,-0.3914,-52.361,33.215,83.67
12,1,1677.0,0.6483,0.8018,-0.3717,-55.461,34.947,84.922
12,1,1690.0,0.6453,0.7876,-0.3454,-56.888,34.405,90.494
12,1,1703.0,0.6552,0.7297,-0.3551,-55.842,32.245,99.662
12,1,1716.0,0.6765,0.6672,-0.3664,-52.171,32.222,104.716
12,1,1729.0,0.6777,0.6735,-0.3521,-51.911,32.924,106.449
12,1,1742.0,0.6731,0.7244,-0.3386,-53.247,34.001,109.097
12,1,1755.0,0.6837,0.7056,-0.3286,-60.064,34.184,112.731
12,1,1768.0,0.6733,0.6978,-0.3203,-62.499,34.1,117.739
12,1,1781.0,0.6773,0.6285,-0.3213,-60.774,34.84,127.853
12,1,1794.0,0.6866,0.5032,-0.322,-49.423,36.344,141.708
12,1,1807.0,0.6781,0.4037,-0.2881,-35.896,39.405,152.571
12,1,1820.0,0.6839,0.2926,-0.2442,-20.659,40.764,159.739
12,1,1833.0,0.6927,0.2585,-0.1944,-12.064,44.619,160.769
12,1,1846.0,0.7024,0.1825,-0.1419,-21.98,44.466,158.159
12,1,1859.0,0.7274,0.0793,-0.1353,-36.346,46.153,151.105
12,1,1872.0,0.7528,-0.0613,-0.0969,-45.354,47.077,141.594
12,1,1885.0,0.7744,-0.1383,-0.0721,-42.308,47.703,128.563
12,1,1898.0,0.7721,-0.1439,0.0198,-39.911,47.268,117.884
12,1,1911.0,0.812,-0.2114,0.0629,-39.308,41.619,106.632
12,1,1924.0,0.8214,-0.2086,0.0867,-35.781,37.932,93.838
12,1,1937.0,0.8443,-0.2129,0.1148,-29.613,33.428,83.151
12,1,1950.0,0.8784,-0.2406,0.1449,-30.453,27.047,73.838
12,1,1963.0,0.8866,-0.209,0.1649,-35.903,21.589,61.8
12,1,1976.0,0.919,-0.2459,0.1419,-44.636,16.573,51.899
12,1,1989.0,0.9274,-0.2665,0.1376,-55.537,10.451,36.685
12,1,2002.0,0.8991,-0.2365,0.0974,-43.697,13.94,33.609
12,1,2015.0,0.9499,-0.2314,0.0729,-45.377,10.153,31.105
12,1,2028.0,0.9814,-0.1937,-0.0217,-47.102,1.734,26.968
12,1,2041.0,0.9722,-0.1151,-0.0448,-41.613,4.123,23.891
12,1,2054.0,0.9875,-0.1829,-0.0344,-41.484,3.963,22.067
12,1,2067.0,0.9945,-0.2843,0.0074,-25.583,4.092,17.952
12,1,2080.0,0.9615,-0.1974,0.0506,-8.522,3.169,14.365
12,1,2093.0,0.9545,-0.1278,0.028,-12.888,-0.305,13.456
12,1,2106.0,0.9972,-0.1849,-0.0079,-17.858,-1.45,10.143
12,1,2119.0,0.9962,-0.1771,-0.0056,-16.346,-0.06,5.25
12,1,2132.0,0.9928,-0.1117,0.0027,-15.361,0.001,0.418
12,1,2145.0,1.0083,-0.0492,-0.0038,-17.949,-0.541,-2.544
12,1,2158.0,1.0135,-0.0314,0.0098,-15.125,-0.068,-2.544
12,1,2171.0,1.0095,-0.0239,0.0142,-7.14,-0.045,0.326
12,1,2184.0,1.0014,-0.0359,0.0196,0.654,0.069,3.815
13,1,0.0,0.9982,0.0409,-0.045,-0.293,2.436,0.723
13,1,13.0,0.9932,0.0417,-0.039,-1.102,2.596,0.449
13,1,26.0,0.9952,0.0322,-0.0332,-0.247,2.673,0.7
13,1,39.0,0.9928,0.032,-0.0271,1.188,2.321,0.853
13,1,52.0,0.9921,0.0387,-0.0221,1.577,1.673,0.838
13,1,65.0,0.9898,0.0359,-0.0269,0.852,1.092,0.838
13,1,78.0,0.9948,0.0264,-0.0294,-0.018,0.207,0.342
13,1,91.0,1.0028,0.0392,-0.0512,-0.919,-0.243,-0.048
13,1,104.0,1.0081,0.0323,-0.066,-1.193,0.146,-0.2
13,1,117.0,1.0103,0.0314,-0.0741,-0.758,0.894,-0.078
13,1,130.0,1.0056,0.0352,-0.0675,0.119,1.757,0.105
13,1,143.0,1.0015,0.0326,-0.0622,0.234,2.329,0.097
13,1,156.0,1.0014,0.0339,-0.0655,0.845,2.634,-0.101
13,1,169.0,0.9982,0.0388,-0.0605,1.944,3.215,-0.032
13,1,182.0,0.9967,0.0461,-0.0437,2.036,3.36,-0.078
13,1,195.0,0.9912,0.0518,-0.0348,1.066,3.123,-0.162
13,1,208.0,0.9907,0.0542,-0.0244,0.715,2.81,0.197
13,1,221.0,0.9886,0.0441,-0.0185,0.608,2.268,0.494
13,1,234.0,0.9907,0.0511,-0.0298,0.226,1.153,0.563
13,1,247.0,0.9934,0.0431,-0.0428,-0.819,0.573,0.754
13,1,260.0,1.0002,0.0359,-0.0669,-1.613,0.634,0.685
13,1,273.0,1.0003,0.0239,-0.0688,-0.293,1.718,0.792
13,1,286.0,0.9987,0.0283,-0.0572,0.242,2.505,0.403
13,1,299.0,0.9982,0.0405,-0.0449,0.623,2.497,0.235
13,1,312.0,0.9937,0.0425,-0.0374,-0.079,2.146,0.38
13,1,325.0,0.9941,0.036,-0.0423,-1.064,1.703,0.449
13,1,338.0,1.002,0.0317,-0.0462,-0.613,1.344,0.693
13,1,351.0,0.9976,0.0262,-0.0453,-0.048,1.329,0.609
13,1,364.0,0.9984,0.0283,-0.0547,-0.232,1.161,0.296
13,1,377.0,1.0015,0.0286,-0.0583,-0.201,1.421,0.242
13,1,390.0,0.9979,0.0353,-0.0538,-0.277,1.711,-0.009
13,1,403.0,1.003,0.0452,-0.0595,-0.903,1.856,-0.154
13,1,416.0,1.0063,0.0425,-0.0598,-0.423,2.466,0.204
13,1,429.0,1.0025,0.0413,-0.054,0.753,2.894,0.586
13,1,442.0,1.0024,0.0433,-0.0467,1.303,3.047,1.296
13,1,455.0,0.9996,0.0314,-0.0404,1.555,3.039,1.494
13,1,468.0,0.9946,0.0249,-0.0357,0.188,2.474,0.647
13,1,481.0,0.9974,0.0225,-0.0393,-0.835,1.955,-0.361
13,1,494.0,0.998,0.0336,-0.05,-1.201,1.787,-1.032
13,1,507.0,0.9989,0.036,-0.0487,-0.476,2.146,-0.78
13,1,520.0,0.9941,0.0438,-0.0431,0.814,2.268,-0.277
13,1,533.0,0.9924,0.0466,-0.0381,0.784,2.314,0.22
13,1,546.0,0.9954,0.0409,-0.0362,0.669,1.634,0.548
13,1,559.0,0.9981,0.0411,-0.0487,-0.468,1.352,0.395
13,1,572.0,0.999,0.0336,-0.051,-0.529,1.611,0.38
13,1,585.0,1.0058,0.0339,-0.0507,0.119,2.024,0.464
13,1,598.0,0.9986,0.0337,-0.0421,0.959,2.108,0.494
13,1,611.0,0.9962,0.0389,-0.0356,-0.079,1.68,-0.032
13,1,624.0,0.9919,0.0344,-0.044,-1.003,1.253,-0.223
13,1,637.0,0.9956,0.0348,-0.0464,0.013,1.222,-0.071
13,1,650.0,0.9909,0.0457,-0.0429,0.242,1.245,0.12
13,1,663.0,0.9873,0.0466,-0.0421,-0.697,1.169,-0.109
13,1,676.0,0.9853,0.0542,-0.0438,-1.819,0.818,-0.193
13,1,689.0,0.9909,0.0508,-0.0505,-2.071,0.627,0.166
13,1,702.0,0.9998,0.061,-0.0675,-1.728,0.497,0.51
13,1,715.0,1.0035,0.0568,-0.0653,-0.85,1.405,1.952
13,1,728.0,1.0012,0.041,-0.0558,-0.476,1.711,2.601
13,1,741.0,1.0042,0.0345,-0.0599,-1.461,2.031,2.395
13,1,754.0,1.0062,0.0293,-0.06,-2.606,2.153,1.716
13,1,767.0,1.0015,0.028,-0.0604,-2.384,2.642,1.326
13,1,780.0,0.9969,0.028,-0.0561,-1.125,2.993,1.41
13,1,793.0,0.9899,0.0277,-0.0443,-0.804,2.779,1.548
13,1,806.0,0.9912,0.0251,-0.0426,-0.598,2.169,1.594
13,1,819.0,0.9982,0.0198,-0.0417,-0.178,2.016,1.708
13,1,832.0,1.0011,0.0193,-0.0437,-0.705,1.634,1.594
13,1,845.0,1.0147,0.0221,-0.051,-1.102,1.825,1.281
13,1,858.0,1.0083,0.0149,-0.0475,-1.613,2.016,0.746
13,1,871.0,1.0155,0.0127,-0.0448,-1.445,2.314,0.632
13,1,884.0,1.0243,0.0103,-0.046,-0.041,2.283,0.907
13,1,897.0,1.0243,-0.0017,-0.0372,0.952,2.444,1.105
13,1,910.0,1.0278,-0.0139,-0.0272,1.387,2.451,1.159
13,1,923.0,1.0212,-0.0398,-0.0341,1.341,2.596,0.388
13,1,936.0,1.026,-0.0522,-0.0404,2.707,2.375,-0.055
13,1,949.0,1.0178,-0.082,-0.0472,4.982,2.245,-0.46
13,1,962.0,1.0227,-0.1086,-0.0581,6.013,2.68,-2.254
13,1,975.0,1.0218,-0.1251,-0.0622,7.661,3.474,-5.101
13,1,988.0,1.0072,-0.1483,-0.0529,6.86,4.611,-8.712
13,1,1001.0,1.0037,-0.1881,-0.051,6.921,5.108,-12.551
13,1,1014.0,0.9963,-0.2,-0.036,11.242,5.398,-16.628
13,1,1027.0,0.9777,-0.186,-0.0208,8.86,5.092,-22.284
13,1,1040.0,0.9775,-0.1891,-0.018,-3.949,3.863,-30.834
13,1,1053.0,0.9725,-0.2443,-0.0113,-14.522,3.68,-40.849
13,1,1066.0,0.9488,-0.2889,0.0009,-16.942,3.596,-51.773
13,1,1079.0,0.9238,-0.3545,0.0347,-7.384,1.84,-57.04
13,1,1092.0,0.8985,-0.4279,0.0602,5.608,-0.556,-63.162
13,1,1105.0,0.8631,-0.4172,0.1005,20.654,-5.06,-71.017
13,1,1118.0,0.8385,-0.4038,0.1281,22.44,-13.556,-83.429
13,1,1131.0,0.8221,-0.3584,0.0858,18.776,-20.236,-97.964
13,1,1144.0,0.7924,-0.3209,0.045,15.058,-22.877,-114.445
13,1,1157.0,0.754,-0.2101,-0.0078,22.44,-26.839,-126.819
13,1,1170.0,0.7343,-0.1196,-0.0444,30.31,-27.785,-134.803
13,1,1183.0,0.7382,0.0433,-0.0694,43.119,-30.534,-139.681
13,1,1196.0,0.7175,0.1754,-0.1156,49.944,-30.305,-137.254
13,1,1209.0,0.6923,0.2898,-0.1109,56.524,-29.091,-133.658
13,1,1222.0,0.6796,0.3932,-0.119,58.829,-27.747,-126.506
13,1,1235.0,0.6584,0.438,-0.0849,63.081,-29.48,-114.773
13,1,1248.0,0.6579,0.3937,-0.0493,68.669,-33.282,-102.269
13,1,1261.0,0.6164,0.3782,-0.0191,74.41,-38.618,-93.59
13,1,1274.0,0.5722,0.4954,0.0397,64.654,-48.48,-83.467
13,1,1287.0,0.5793,0.5055,0.0005,37.387,-63.923,-77.498
13,1,1300.0,0.5638,0.4426,-0.0764,28.371,-75.816,-79.689
13,1,1313.0,0.6082,0.459,-0.2065,24.165,-85.19,-84.773
13,1,1326.0,0.648,0.3994,-0.365,42.99,-88.541,-92.345
13,1,1339.0,0.696,0.4617,-0.4362,73.013,-84.847,-98.101
13,1,1352.0,0.6942,0.4906,-0.4851,82.219,-80.663,-108.735
13,1,1365.0,0.6596,0.5449,-0.5185,88.036,-69.526,-114.612
13,1,1378.0,0.6628,0.6389,-0.5451,76.135,-62.572,-120.246
13,1,1391.0,0.654,0.7225,-0.6052,62.119,-54.121,-124.162
13,1,1404.0,0.6655,0.7778,-0.6303,57.982,-44.518,-125.368
13,1,1417.0,0.6307,0.8097,-0.6068,59.539,-35.778,-127.696
13,1,1430.0,0.6128,0.9027,-0.5997,54.074,-40.694,-125.506
13,1,1443.0,0.6678,1.0156,-0.693,44.936,-40.152,-122.796
13,1,1456.0,0.6578,1.0863,-0.6515,42.86,-24.32,-111.223
13,1,1469.0,0.6845,1.2963,-0.8039,35.593,-13.862,-90.025
13,1,1482.0,0.6862,1.1654,-0.7028,30.356,-9.419,-73.109
13,1,1495.0,0.7273,1.2493,-0.7445,24.066,-2.763,-66.849
13,1,1508.0,0.7338,1.2891,-0.7249,16.776,5.047,-58.338
13,1,1521.0,0.7279,1.307,-0.7009,13.387,8.489,-48.078
13,1,1534.0,0.7457,1.3331,-0.6707,6.585,16.245,-37.2
13,1,1547.0,0.7004,1.3486,-0.6606,-3.094,19.329,-25.521
13,1,1560.0,0.7387,1.3259,-0.6612,-7.476,22.276,-10.376
13,1,1573.0,0.7451,1.3137,-0.6529,-7.522,28.36,0.609
13,1,1586.0,0.6988,1.3291,-0.6034,-8.079,34.459,14.204
13,1,1599.0,0.6666,1.2731,-0.5594,-13.43,37.673,28.739
13,1,1612.0,0.661,1.2106,-0.5146,-20.919,37.963,39.281
13,1,1625.0,0.6377,1.1117,-0.4771,-24.766,38.016,49.166
13,1,1638.0,0.6391,1.0619,-0.4695,-26.293,36.314,58.044
13,1,1651.0,0.6485,1.0188,-0.4713,-24.995,36.558,65.617
13,1,1664.0,0.6158,1.0491,-0.44,-23.598,38.932,76.113
13,1,1677.0,0.6486,1.0171,-0.4749,-23.575,40.031,88.418
13,1,1690.0,0.6322,0.9965,-0.4436,-22.621,46.321,95.113
13,1,1703.0,0.6184,0.951,-0.4216,-26.995,48.367,104.067
13,1,1716.0,0.6245,0.9001,-0.4034,-27.308,48.413,108.281
