trial_id,label,time_ms,ax,ay,az,gx,gy,gz
1,0,714.0,1.0097,0.0867,0.0503,-2.713,-1.625,1.09
1,0,727.0,1.0098,0.0698,0.0424,-3.033,-1.518,1.823
1,0,740.0,1.014,0.0566,0.0176,-4.445,-2.503,2.136
1,0,753.0,1.0376,0.0621,-0.0246,-5.178,-2.495,2.067
1,0,766.0,1.0227,0.0632,-0.0672,-5.514,-1.053,0.624
1,0,779.0,1.0321,0.0752,-0.0864,-7.476,0.963,1.525
1,0,792.0,1.0252,0.0446,-0.0898,-5.842,3.268,2.922
1,0,805.0,1.0034,0.0214,-0.0575,-3.216,6.123,4.059
1,0,818.0,0.9846,-0.0026,-0.0233,-1.033,6.978,4.502
1,0,831.0,0.9738,-0.0228,-0.0005,-0.735,6.222,3.601
1,0,844.0,0.9708,-0.0298,0.0099,0.44,5.909,2.113
1,0,857.0,0.9676,-0.0234,0.0254,1.028,4.963,0.349
1,0,870.0,0.9738,-0.0028,0.0335,1.448,4.932,-1.529
1,0,883.0,0.9837,0.0261,0.062,2.028,5.215,-2.849
1,0,896.0,0.9902,0.0546,0.0873,2.807,4.337,-2.811
1,0,909.0,0.9976,0.0786,0.1034,2.028,2.596,-1.925
1,0,922.0,1.0023,0.0966,0.114,0.684,0.963,-1.216
1,0,935.0,1.0091,0.0876,0.1039,-1.117,-1.411,-0.223
1,0,948.0,1.0041,0.0974,0.101,-0.949,-1.999,0.105
1,0,961.0,0.9827,0.0902,0.128,-2.087,-2.053,0.471
1,0,974.0,0.9674,0.0939,0.1651,-2.018,-3.633,1.449
1,0,987.0,0.9362,0.1145,0.2273,-0.377,-4.037,2.067
1,0,1000.0,0.8676,0.128,0.3526,-0.621,-6.06,2.708
1,0,1013.0,0.7829,0.1346,0.5026,-1.209,-14.022,3.525
1,0,1026.0,0.7218,0.1191,0.5583,-3.682,-28.64,5.059
1,0,1039.0,0.6984,0.1771,0.6256,2.013,-48.442,8.449
1,0,1052.0,0.6326,0.1796,0.6338,-3.797,-68.953,14.716
1,0,1065.0,0.6225,0.1152,0.5714,-13.3,-93.076,14.563
1,0,1078.0,0.6169,0.0516,0.4633,-10.629,-116.785,15.41
1,0,1091.0,0.6649,0.0686,0.2991,-10.499,-134.556,21.021
1,0,1104.0,0.6046,-0.0502,0.1767,-5.285,-141.869,24.685
1,0,1117.0,0.6589,-0.0437,0.0838,-1.545,-157.266,16.426
1,0,1130.0,0.7091,-0.0081,-0.0156,-13.644,-161.518,8.517
1,0,1143.0,0.7177,0.0162,-0.0809,-24.423,-157.633,1.067
1,0,1156.0,0.6739,0.0593,-0.0484,-34.224,-157.205,-2.154
1,0,1169.0,0.6027,0.058,-0.0562,-42.415,-163.45,-2.559
1,0,1182.0,0.567,0.0295,-0.2087,-52.178,-175.053,0.578
1,0,1195.0,0.6732,0.0001,-0.4843,-57.537,-180.068,-0.254
1,0,1208.0,0.708,-0.0381,-0.6594,-57.224,-178.724,1.067
1,0,1221.0,0.7397,-0.015,-0.7937,-38.499,-171.06,-0.109
1,0,1234.0,0.7537,0.0527,-0.8252,-25.972,-163.969,-6.124
1,0,1247.0,0.7638,0.1315,-0.8325,-21.087,-156.64,-1.727
1,0,1260.0,0.7354,0.0925,-0.8517,-15.239,-146.366,3.807
1,0,1273.0,0.7387,0.0796,-0.8709,-14.903,-135.999,5.143
1,0,1286.0,0.8253,0.0281,-0.931,-18.484,-128.48,6.792
1,0,1299.0,0.7861,-0.0183,-1.1418,-23.697,-115.358,3.204
1,0,1312.0,0.8873,-0.0136,-1.3714,-33.552,-94.686,-2.964
1,0,1325.0,0.9829,0.0176,-1.5002,-28.216,-73.541,-5.574
1,0,1338.0,0.9747,0.11,-1.5533,-22.781,-49.709,-5.216
1,0,1351.0,0.9421,0.1985,-1.529,-23.277,-31.847,-6.483
1,0,1364.0,0.9453,0.2024,-1.5374,-34.415,-20.373,-0.093
1,0,1377.0,0.9669,0.126,-1.6417,-37.613,-10.984,4.25
1,0,1390.0,1.026,0.0891,-1.7238,-36.4,2.108,8.525
1,0,1403.0,1.0986,0.1042,-1.8062,-27.621,21.68,10.693
1,0,1416.0,1.0889,0.1036,-1.7149,-5.415,46.726,19.975
1,0,1429.0,1.0559,0.0748,-1.5295,13.608,69.436,25.235
1,0,1442.0,0.9581,0.0261,-1.2722,24.791,85.497,26.578
1,0,1455.0,0.8897,0.0131,-1.0974,27.066,93.955,23.388
1,0,1468.0,0.8708,0.0094,-1.0002,28.952,99.741,23.624
1,0,1481.0,0.8601,-0.0144,-0.9857,28.112,104.062,20.678
1,0,1494.0,0.8585,0.0138,-0.9599,28.348,109.589,14.54
1,0,1507.0,0.8364,0.0538,-0.9129,27.631,114.604,9.174
1,0,1520.0,0.8221,0.0771,-0.8972,23.738,119.886,6.861
1,0,1533.0,0.8188,0.061,-0.8457,20.44,124.512,7.174
1,0,1546.0,0.8081,0.0333,-0.7636,23.799,127.459,7.174
1,0,1559.0,0.7856,0.0323,-0.6801,29.822,128.138,6.571
1,0,1572.0,0.7797,0.0522,-0.6162,31.89,129.711,7.235
1,0,1585.0,0.7666,0.0519,-0.5515,35.875,131.84,10.54
1,0,1598.0,0.7912,0.0455,-0.5374,37.448,134.779,10.853
1,0,1611.0,0.767,0.0101,-0.5058,38.165,139.986,9.983
1,0,1624.0,0.7679,0.0194,-0.4381,38.585,142.894,7.204
1,0,1637.0,0.7262,0.0151,-0.354,35.913,144.008,5.075
1,0,1650.0,0.7179,0.0089,-0.2719,33.837,144.36,3.021
1,0,1663.0,0.7074,0.0237,-0.2196,30.814,143.138,1.357
1,0,1676.0,0.7391,0.0291,-0.1513,32.494,142.451,2.212
1,0,1689.0,0.705,-0.0049,-0.1002,29.173,143.306,6.471
1,0,1702.0,0.729,-0.0048,-0.0965,27.799,144.596,7.334
1,0,1715.0,0.7257,0.007,-0.0481,30.104,144.337,8.349
1,0,1728.0,0.7255,0.0194,0.0305,26.799,141.207,7.937
1,0,1741.0,0.7257,0.0225,0.1107,18.532,137.932,9.357
1,0,1754.0,0.7132,-0.0343,0.2123,15.341,131.772,11.952
1,0,1767.0,0.7088,-0.069,0.2915,18.226,123.978,8.907
1,0,1780.0,0.7144,-0.0682,0.3554,18.02,115.482,2.204
1,0,1793.0,0.7076,-0.0609,0.414,17.402,108.161,-4.841
1,0,1806.0,0.7232,-0.0249,0.4873,10.066,96.947,-10.643
1,0,1819.0,0.748,-0.0304,0.5392,6.326,88.642,-15.773
1,0,1832.0,0.7491,-0.0065,0.5883,4.829,79.535,-21.437
1,0,1845.0,0.7469,0.0392,0.6186,6.188,68.413,-23.696
1,0,1858.0,0.7634,0.0714,0.6067,5.959,55.711,-20.429
1,0,1871.0,0.7701,0.0726,0.6237,6.043,45.039,-15.483
1,0,1884.0,0.7733,0.0603,0.6068,8.44,32.528,-10.765
1,0,1897.0,0.8071,0.0676,0.5706,9.913,20.001,-7.437
1,0,1910.0,0.8346,0.0856,0.5155,5.784,10.818,-4.704
1,0,1923.0,0.8606,0.0637,0.45,2.494,3.596,-1.177
1,0,1936.0,0.8824,0.0461,0.3985,3.623,-1.213,1.159
1,0,1949.0,0.8961,0.0526,0.335,0.929,-4.205,1.388
1,0,1962.0,0.9152,0.0266,0.2941,-3.903,-5.671,2.968
1,0,1975.0,0.9234,-0.0172,0.2644,-7.354,-6.801,1.983
1,0,1988.0,0.942,-0.017,0.2406,-8.453,-7.717,0.227
1,0,2001.0,0.9539,-0.0241,0.2227,-6.934,-9.06,0.166
1,0,2014.0,0.9664,-0.0287,0.1814,-6.178,-10.144,-0.032
1,0,2027.0,0.9896,-0.0303,0.1389,-5.423,-9.518,-0.605
1,0,2040.0,0.9957,-0.0389,0.1121,-3.361,-6.785,-0.666
1,0,2053.0,1.0095,-0.0198,0.0945,-1.59,-3.16,-1.3
1,0,2066.0,0.998,-0.0232,0.1159,0.02,0.818,-0.612
1,0,2079.0,0.9821,-0.0212,0.1535,2.791,2.863,-0.811
1,0,2092.0,0.9685,-0.0219,0.1847,3.921,3.192,-0.559
1,0,2105.0,0.9715,-0.0177,0.194,4.799,1.818,-0.941
1,0,2118.0,0.971,-0.0148,0.1983,4.417,-0.434,-2.17
1,0,2131.0,0.9765,0.003,0.1801,3.7,-3.068,-2.513
1,0,2144.0,0.9932,0.0012,0.1499,3.898,-3.778,-2.078
1,0,2157.0,0.9982,0.0015,0.1194,5.654,-2.442,-1.773
1,0,2170.0,1.0042,0.017,0.0973,9.165,0.963,0.09
1,0,2183.0,0.9948,0.0128,0.1231,9.455,2.757,0.846
2,0,0.0,0.9864,0.0624,0.1361,0.15,2.054,0.235
2,0,13.0,0.9869,0.0559,0.1199,0.387,1.55,0.983
2,0,26.0,0.9908,0.0499,0.1132,1.173,1.634,1.746
2,0,39.0,0.9876,0.0333,0.1236,1.898,2.008,2.22
2,0,52.0,0.9869,0.0282,0.1292,2.119,2.024,1.815
2,0,65.0,0.9837,0.0217,0.1304,1.104,1.688,0.807
2,0,78.0,0.9829,0.0218,0.1336,-0.079,1.512,-0.391
2,0,91.0,0.9896,0.0261,0.1208,-0.132,1.497,-0.849
2,0,104.0,0.9885,0.0319,0.1186,-0.285,2.047,-1.109
2,0,117.0,0.9857,0.0294,0.1194,0.616,2.077,-1.315
2,0,130.0,0.9837,0.0399,0.1155,1.73,2.367,-1.048
2,0,143.0,0.9832,0.0527,0.1215,2.203,2.779,-0.704
2,0,156.0,0.9755,0.0529,0.1347,1.471,2.802,-0.742
2,0,169.0,0.9856,0.0544,0.131,0.661,2.26,-0.834
2,0,182.0,0.9863,0.05,0.1311,1.753,2.054,-0.2
2,0,195.0,0.9818,0.0524,0.1419,1.791,1.581,0.097
2,0,208.0,0.9793,0.0514,0.142,0.845,1.459,-0.093
2,0,221.0,0.9721,0.0469,0.1426,0.104,1.306,-0.223
2,0,234.0,0.9722,0.0436,0.1464,-0.331,0.932,-0.238
2,0,247.0,0.9719,0.0356,0.1447,0.005,-0.037,-0.269
2,0,260.0,0.9791,0.0371,0.1271,0.31,-0.976,-0.483
2,0,273.0,0.9919,0.0397,0.1073,0.341,-1.098,-0.33
2,0,286.0,0.9986,0.0386,0.0924,0.646,-0.679,-0.361
2,0,299.0,1.0055,0.0365,0.0784,-0.323,0.375,-0.681
2,0,312.0,1.0034,0.0367,0.0846,0.234,1.65,-0.803
2,0,325.0,0.9986,0.0393,0.1017,0.333,2.566,-0.948
2,0,338.0,0.9969,0.0448,0.1147,1.226,3.237,-0.941
2,0,351.0,0.9915,0.0544,0.1316,1.921,3.589,-0.742
2,0,364.0,0.9787,0.0585,0.1493,2.287,3.398,-0.574
2,0,377.0,0.9733,0.0627,0.1455,2.203,2.711,0.235
2,0,390.0,0.974,0.0519,0.1446,1.555,2.543,0.83
2,0,403.0,0.9716,0.0399,0.1432,0.104,1.917,0.288
2,0,416.0,0.9765,0.035,0.1261,-0.079,1.81,-0.055
2,0,429.0,0.9765,0.0375,0.1304,0.455,1.512,-0.467
2,0,442.0,0.9785,0.0388,0.1276,0.738,1.337,-0.735
2,0,455.0,0.9721,0.038,0.1446,0.814,0.947,-0.651
2,0,468.0,0.9787,0.0338,0.1464,0.791,-0.167,-0.75
2,0,481.0,0.9849,0.0327,0.1337,1.074,-1.137,-0.834
2,0,494.0,0.9849,0.032,0.123,1.669,-1.251,-0.803
2,0,507.0,0.9818,0.04,0.1209,1.715,-1.343,-0.864
2,0,520.0,0.9825,0.0374,0.1282,0.768,-1.373,-1.17
2,0,533.0,0.9825,0.04,0.1322,1.097,-1.266,-1.422
2,0,546.0,0.9718,0.0376,0.1469,2.234,-1.175,-1.383
2,0,559.0,0.9677,0.0452,0.1729,2.822,-2.076,-1.338
2,0,572.0,0.9486,0.0254,0.1979,4.593,-3.335,-0.666
2,0,585.0,0.9498,0.0395,0.1837,2.341,-5.442,-1.597
2,0,598.0,0.9708,0.0477,0.1591,0.058,-7.64,-3.383
2,0,611.0,0.9764,0.0706,0.1505,-2.392,-8.587,-5.467
2,0,624.0,0.9694,0.0817,0.1536,-1.705,-9.022,-5.093
2,0,637.0,0.9613,0.0747,0.1919,-0.552,-10.679,-3.048
2,0,650.0,0.9545,0.0441,0.221,-1.43,-14.389,-2.551
2,0,663.0,0.9448,0.02,0.2598,-1.514,-20.488,-3.353
2,0,676.0,0.9222,-0.0511,0.3094,-1.216,-30.48,-5.498
2,0,689.0,0.8875,-0.1127,0.3394,1.875,-43.541,-9.124
2,0,702.0,0.8885,-0.1454,0.3274,10.448,-58.198,-12.261
2,0,715.0,0.8668,-0.1849,0.2931,19.555,-72.137,-14.093
2,0,728.0,0.8369,-0.3461,0.225,25.425,-85.014,-17.956
2,0,741.0,0.8747,-0.5256,0.0475,27.959,-93.663,-29.719
2,0,754.0,0.9405,-0.5082,-0.0938,76.532,-91.228,-35.59
2,0,767.0,0.9997,-0.4097,-0.2717,86.646,-89.404,-58.139
2,0,780.0,1.0446,-0.2058,-0.4454,90.585,-72.869,-70.33
2,0,793.0,1.0587,-0.0491,-0.5119,89.577,-53.221,-80.956
2,0,806.0,1.0998,0.1613,-0.5616,68.318,-35.35,-95.88
2,0,819.0,1.1485,0.309,-0.6056,31.6,-15.358,-115.712
2,0,832.0,1.1081,0.4353,-0.5855,8.593,6.879,-122.216
2,0,845.0,1.0799,0.4977,-0.5151,0.906,25.558,-121.414
2,0,858.0,1.0628,0.7179,-0.4792,7.684,40.436,-113.895
2,0,871.0,1.0579,0.8623,-0.4323,14.829,53.367,-92.017
2,0,884.0,1.0433,0.9296,-0.3663,23.272,59.825,-66.803
2,0,897.0,1.0354,0.9218,-0.3678,34.684,65.764,-41.383
2,0,910.0,1.0363,0.9587,-0.3166,55.921,75.237,-12.009
2,0,923.0,1.0349,0.9985,-0.3458,60.387,84.818,16.242
2,0,936.0,0.9914,0.9429,-0.294,59.051,93.444,44.762
2,0,949.0,0.9521,0.8424,-0.2896,47.562,97.237,62.342
2,0,962.0,0.9532,0.7904,-0.2838,38.104,103.459,74.22
2,0,975.0,0.9238,0.7471,-0.214,24.516,111.795,82.334
2,0,988.0,0.8819,0.7112,-0.1178,11.142,117.36,91.807
2,0,1001.0,0.8266,0.6379,-0.0096,6.341,120.65,100.365
2,0,1014.0,0.7862,0.5867,0.1057,1.234,120.535,107.479
2,0,1027.0,0.7524,0.5447,0.1851,-10.323,123.344,109.159
2,0,1040.0,0.6916,0.5002,0.3201,-12.888,122.558,113.846
2,0,1053.0,0.6403,0.524,0.3937,-21.56,115.268,125.571
2,0,1066.0,0.5952,0.4255,0.4989,-25.865,109.176,136.105
2,0,1079.0,0.5819,0.2928,0.5608,-41.171,100.405,132.242
2,0,1092.0,0.5461,0.274,0.6393,-59.896,90.169,128.563
2,0,1105.0,0.5183,0.2351,0.6729,-64.087,78.207,130.136
2,0,1118.0,0.4725,0.1576,0.7182,-69.155,64.573,137.678
2,0,1131.0,0.4464,0.1702,0.7926,-78.453,49.062,148.464
2,0,1144.0,0.4677,-0.1436,0.7921,-105.27,31.092,140.349
2,0,1157.0,0.4482,-0.2135,0.7873,-129.949,12.97,126.494
2,0,1170.0,0.4906,-0.3151,0.6996,-152.903,-5.671,110.968
2,0,1183.0,0.4919,-0.5281,0.6808,-154.224,-18.686,96.762
2,0,1196.0,0.4792,-0.5259,0.6692,-137.652,-35.06,91.975
2,0,1209.0,0.4941,-0.5985,0.6205,-113.27,-51.572,90.685
2,0,1222.0,0.5135,-0.6619,0.5995,-104.484,-63.144,85.036
2,0,1235.0,0.5412,-0.705,0.5027,-100.858,-76.175,75.197
2,0,1248.0,0.5716,-0.7382,0.4145,-92.148,-86.259,67.769
2,0,1261.0,0.5848,-0.7079,0.3758,-86.72,-94.946,62.7
2,0,1274.0,0.6097,-0.754,0.2178,-86.247,-101.602,60.181
2,0,1287.0,0.5854,-0.8318,0.1505,-88.445,-103.656,55.517
2,0,1300.0,0.5736,-0.8969,0.0597,-87.888,-106.618,48.059
2,0,1313.0,0.5977,-0.9998,-0.0133,-82.423,-110.946,40.426
2,0,1326.0,0.6195,-1.0793,-0.0406,-63.277,-114.572,31.952
2,0,1339.0,0.5752,-1.1854,-0.0484,-41.003,-119.709,24.479
2,0,1352.0,0.6084,-1.1914,-0.0551,-24.896,-130.747,12.433
2,0,1365.0,0.6925,-1.1791,-0.1809,-19.583,-139.427,-3.002
2,0,1378.0,0.7753,-1.1188,-0.3728,-18.033,-130.121,-19.231
2,0,1391.0,0.7743,-1.0873,-0.4666,-12.728,-120.656,-34.918
2,0,1404.0,0.781,-1.0398,-0.5525,-5.499,-114.014,-52.086
2,0,1417.0,0.8046,-0.9697,-0.625,3.402,-109.633,-68.933
2,0,1430.0,0.8186,-0.9032,-0.6781,12.929,-105.366,-82.261
2,0,1443.0,0.8458,-0.8385,-0.6958,27.135,-101.808,-90.506
2,0,1456.0,0.893,-0.7987,-0.7075,37.249,-95.717,-98.475
2,0,1469.0,0.9218,-0.7466,-0.7064,42.081,-87.35,-111.918
2,0,1482.0,0.9096,-0.6406,-0.6766,43.791,-80.114,-128.162
2,0,1495.0,0.9497,-0.4866,-0.74,45.562,-71.335,-140.368
2,0,1508.0,1.0011,-0.3296,-0.8227,58.364,-54.847,-142.643
2,0,1521.0,0.9925,-0.2522,-0.8192,67.684,-37.297,-140.857
2,0,1534.0,0.9477,-0.1625,-0.764,71.883,-24.022,-143.475
2,0,1547.0,0.9683,-0.1034,-0.7599,71.165,-12.763,-145.078
2,0,1560.0,0.987,-0.0098,-0.7885,62.326,-0.854,-146.406
2,0,1573.0,0.9807,0.0233,-0.7494,55.348,10.825,-148.864
2,0,1586.0,0.9903,0.0612,-0.7436,49.165,20.421,-152.048
2,0,1599.0,0.9737,0.1361,-0.7243,48.99,31.978,-154.254
2,0,1612.0,0.9973,0.2179,-0.7423,39.852,42.963,-155.025
2,0,1625.0,1.0008,0.2895,-0.7201,39.6,54.726,-155.315
2,0,1638.0,0.9696,0.3936,-0.6529,44.684,62.466,-153.002
2,0,1651.0,0.9697,0.5812,-0.5697,53.135,68.558,-140.689
2,0,1664.0,0.9458,0.7148,-0.4953,56.661,74.153,-116.49
2,0,1677.0,0.9771,0.8125,-0.3928,56.952,76.642,-90.445
2,0,1690.0,0.9688,0.8268,-0.3611,46.196,81.764,-60.742
2,0,1703.0,0.9632,0.8177,-0.2822,28.738,85.459,-35.758
2,0,1716.0,0.9603,0.7676,-0.2186,17.028,86.604,-12.758
2,0,1729.0,0.9521,0.7242,-0.2267,3.112,87.634,6.181
2,0,1742.0,0.9282,0.6022,-0.1831,-5.415,90.321,26.365
2,0,1755.0,0.8728,0.4447,-0.1324,-0.11,88.932,42.395
2,0,1768.0,0.8634,0.3365,-0.1322,8.501,85.772,51.769
2,0,1781.0,0.8681,0.2634,-0.0833,18.486,86.337,55.8
2,0,1794.0,0.8796,0.3226,-0.0722,24.639,89.703,57.204
2,0,1807.0,0.8896,0.3826,-0.0315,22.494,94.299,58.395
2,0,1820.0,0.8717,0.4385,0.0276,16.654,99.123,58.952
2,0,1833.0,0.82,0.4624,0.114,4.112,103.268,57.571
2,0,1846.0,0.7954,0.4714,0.1983,-14.705,104.718,53.571
2,0,1859.0,0.7772,0.5079,0.2627,-27.697,103.81,52.479
2,0,1872.0,0.7663,0.4917,0.3607,-44.583,104.879,54.746
2,0,1885.0,0.7293,0.4403,0.4401,-52.728,98.726,63.685
2,0,1898.0,0.6815,0.3489,0.4777,-47.079,90.573,74.685
2,0,1911.0,0.634,0.3088,0.5717,-40.171,84.688,85.784
2,0,1924.0,0.5977,0.2274,0.6619,-23.667,72.069,102.12
2,0,1937.0,0.5698,0.1708,0.7061,-15.613,51.657,120.777
2,0,1950.0,0.5651,0.0926,0.6621,-18.774,32.146,136.288
2,0,1963.0,0.5382,-0.0757,0.6378,-43.98,14.558,139.838
2,0,1976.0,0.5527,-0.2654,0.5534,-85.193,1.573,128.067
2,0,1989.0,0.5634,-0.4244,0.5128,-111.201,-6.503,111.38
2,0,2002.0,0.567,-0.5875,0.4735,-119.407,-13.633,96.319
2,0,2015.0,0.5908,-0.7107,0.4565,-104.858,-19.969,81.594
2,0,2028.0,0.5835,-0.73,0.5045,-73.354,-28.785,71.395
2,0,2041.0,0.5915,-0.6316,0.4954,-40.117,-39.908,70.265
2,0,2054.0,0.6201,-0.5959,0.5335,-29.484,-54.037,70.952
2,0,2067.0,0.5793,-0.7014,0.542,-55.285,-70.022,61.082
2,0,2080.0,0.6215,-0.7415,0.4777,-83.934,-85.793,43.578
2,0,2093.0,0.6311,-0.8412,0.3315,-100.354,-101.686,32.326
2,0,2106.0,0.6881,-0.9388,0.13,-94.132,-114.518,22.25
2,0,2119.0,0.7793,-0.9755,-0.058,-69.911,-123.518,12.998
2,0,2132.0,0.8355,-0.974,-0.2444,-43.789,-115.885,7.265
2,0,2145.0,0.8529,-0.9637,-0.3188,-24.178,-107.602,2.41
2,0,2158.0,0.8842,-0.9097,-0.4204,-14.713,-104.205,-6.429
2,0,2171.0,0.9533,-0.8906,-0.5162,-16.048,-95.785,-15.712
2,0,2184.0,0.9643,-0.9014,-0.5096,-26.384,-83.205,-31.948
3,0,0.0,0.9808,-0.0074,0.0397,6.295,2.879,2.166
3,0,13.0,0.9755,0.0021,0.0385,6.318,1.024,1.555
3,0,26.0,0.9875,-0.0033,0.0238,2.959,-0.373,0.784
3,0,39.0,0.9924,-0.0111,0.0069,1.058,-1.526,-0.651
3,0,52.0,1.0058,-0.0071,-0.0226,1.784,-1.16,-0.62
3,0,65.0,1.0036,-0.0136,-0.0339,3.341,-0.381,0.181
3,0,78.0,1.009,0.0018,-0.045,3.883,0.749,-0.338
3,0,91.0,1.0095,0.0088,-0.0392,3.119,2.436,-0.04
3,0,104.0,1.0042,0.001,-0.0158,2.043,3.291,-0.605
3,0,117.0,1.0012,0.0095,0.0027,2.936,3.528,-0.315
3,0,130.0,0.9912,0.0006,0.0351,5.089,3.161,0.929
3,0,143.0,0.9827,0.0085,0.0423,5.936,1.314,0.823
3,0,156.0,0.9932,0.0179,0.0137,4.807,-0.381,1.036
3,0,169.0,1.0007,0.0044,-0.0061,4.661,-0.831,1.25
3,0,182.0,1.0031,0.0154,-0.0274,5.318,-0.014,1.823
3,0,195.0,1.0051,0.0131,-0.0332,4.692,1.604,2.029
3,0,208.0,1.0001,0.0135,-0.0182,2.135,2.772,1.013
3,0,221.0,0.9917,0.0018,0.0053,0.99,2.726,0.212
3,0,234.0,0.9873,-0.0017,0.0274,2.776,1.871,0.036
3,0,247.0,0.9793,-0.0009,0.0412,5.112,0.321,-0.093
3,0,260.0,0.9821,0.0024,0.039,7.524,-1.854,-0.025
3,0,273.0,0.9819,-0.0038,0.0242,9.219,-3.335,0.197
3,0,286.0,1.0131,0.0248,-0.019,8.15,-4.221,1.578
3,0,299.0,1.01,-0.0297,-0.0486,8.211,-2.793,4.823
3,0,312.0,1.026,-0.026,-0.0847,8.616,-0.549,2.441
3,0,325.0,1.0282,-0.0188,-0.0695,5.845,2.902,0.884
3,0,338.0,1.0133,-0.0304,-0.0352,2.906,4.84,-1.04
3,0,351.0,1.0065,-0.0298,-0.0079,0.822,5.092,-4.307
3,0,364.0,0.9907,-0.0244,0.0169,2.478,4.619,-5.361
3,0,377.0,0.9996,-0.01,0.0218,3.524,3.031,-6.712
3,0,390.0,1.0,0.0093,0.0089,3.463,2.321,-6.666
3,0,403.0,0.9968,0.0123,0.0061,2.768,1.688,-5.979
3,0,416.0,0.9995,0.0195,-0.0243,4.417,1.673,-5.139
3,0,429.0,0.9912,0.0278,-0.0355,5.081,3.199,-3.704
3,0,442.0,0.9918,0.0223,-0.0299,4.348,4.619,-2.009
3,0,455.0,0.9791,0.0126,-0.0018,5.738,5.84,-0.75
