trial_id,sign_name,time_ms,flex_right_1,flex_right_2,flex_right_3,flex_right_4,flex_right_5,flex_left_1,flex_left_2,flex_left_3,flex_left_4,flex_left_5,ax_right,ay_right,az_right,gx_right,gy_right,gz_right,ax_left,ay_left,az_left,gx_left,gy_left,gz_left
1,J,308.0,379,1008,1285,996,784,415,1038,969,732,631,-0.0094,-0.6411,0.6837,2.2310000000000003,-0.08199999999999996,-1.027,0.9146000000000001,-0.07250000000000001,0.2531,1.04,1.437,0.63
1,J,321.0,902,1064,828,831,604,1639,1676,540,302,1765,-0.0091,-0.6138,0.699,3.208,0.30700000000000005,-1.256,0.9125000000000001,-0.08310000000000001,0.256,0.964,1.719,0.638
1,J,334.0,1119,498,1095,434,463,1498,917,1028,1022,887,-0.0218,-0.6274,0.6911999999999999,2.834,0.42900000000000005,-1.1099999999999999,0.9154,-0.08560000000000001,0.2552,1.14,1.4060000000000001,0.515
1,J,347.0,426,994,401,220,645,1795,858,487,1368,1791,-0.0111,-0.6504,0.721,3.766,0.11599999999999999,-0.95,0.9156,-0.08940000000000001,0.2554,1.323,1.1540000000000001,0.46199999999999997
1,J,360.0,1018,387,630,1123,270,1122,1585,1728,1225,1510,-0.003300000000000001,-0.6301,0.709,7.865,-0.624,-1.576,0.9128000000000001,-0.08149999999999999,0.2553,1.804,0.9630000000000001,0.39299999999999996
1,J,373.0,1259,236,1198,487,542,1651,583,485,1749,1317,-9.99999999999994e-05,-0.6125999999999999,0.6953999999999999,7.979000000000001,0.261,-2.233,0.9078999999999999,-0.0802,0.2531,0.819,0.8260000000000001,0.157
1,J,386.0,1049,631,212,816,605,1390,1768,1629,1220,1564,-0.0086,-0.592,0.6994999999999999,6.827,1.5050000000000001,-1.996,0.9093,-0.0736,0.2545,1.186,0.9710000000000001,0.39299999999999996
1,J,399.0,962,585,904,1269,643,1715,409,1266,1312,567,-0.014,-0.6047,0.731,3.124,2.803,-1.4769999999999999,0.909,-0.0701,0.2484,1.002,1.093,0.485
1,J,412.0,686,733,496,381,740,536,1332,376,971,544,-0.0177,-0.6028,0.713,0.08600000000000002,2.505,-0.9199999999999999,0.9108,-0.0665,0.2476,1.048,1.5130000000000001,0.867
1,J,425.0,697,808,705,806,1008,1632,1077,902,588,580,-0.0074,-0.6003,0.7027,-0.952,2.192,0.049999999999999996,0.9118999999999999,-0.0693,0.2514,0.5900000000000001,1.4749999999999999,1.233
1,J,438.0,1044,335,717,363,1152,717,1137,1317,1144,439,-0.0118,-0.6003,0.7198,-1.456,2.941,0.6910000000000001,0.9168000000000001,-0.08330000000000001,0.2632,0.9259999999999999,1.276,1.47
1,J,451.0,382,612,1060,1082,787,735,336,761,1270,902,-0.0155,-0.6256999999999999,0.7204999999999999,-1.96,3.3369999999999997,0.363,0.9124000000000001,-0.08449999999999999,0.26480000000000004,1.369,0.6659999999999999,1.462
1,J,464.0,1063,221,937,715,579,823,1520,1108,1271,390,-0.0045000000000000005,-0.6228,0.6817,1.071,2.574,-0.041999999999999996,0.9092,-0.0889,0.2717,1.9789999999999999,-0.028999999999999915,1.454
1,J,477.0,660,431,1031,344,967,739,810,317,746,919,-0.0063999999999999994,-0.6238,0.6840999999999999,2.789,3.1390000000000002,0.22499999999999998,0.9117999999999999,-0.087,0.2631,3.262,-0.174,1.485
1,J,490.0,1182,1139,923,1282,1214,904,1077,1798,1163,434,-0.0167,-0.6321,0.7094999999999999,2.422,3.1849999999999996,-0.103,0.9092,-0.0822,0.256,2.979,-0.09799999999999998,1.317
1,J,503.0,1196,304,973,467,1139,698,1682,423,1064,1038,0.0009000000000000015,-0.5912999999999999,0.6868,4.537,3.1239999999999997,-0.6749999999999999,0.9113,-0.0794,0.25730000000000003,2.7960000000000003,0.07000000000000006,1.424
1,J,516.0,772,1033,789,1179,963,535,418,799,310,985,0.024800000000000003,-0.5657,0.6689999999999999,3.0180000000000002,5.063000000000001,0.76,0.9124000000000001,-0.0685,0.2597,2.0250000000000004,0.276,1.699
1,J,529.0,982,804,731,349,978,770,452,1629,734,442,0.005500000000000001,-0.5922999999999999,0.7039,0.712,6.696000000000001,2.027,0.9039999999999999,-0.07569999999999999,0.2595,1.544,0.30700000000000005,1.645
1,J,542.0,636,576,339,1167,314,1195,1427,1330,925,1208,-0.0252,-0.6362,0.7593,0.201,6.4750000000000005,1.7830000000000001,0.9069,-0.07830000000000001,0.258,2.323,0.269,1.477
1,J,555.0,1186,1270,442,678,428,1288,450,1214,1730,526,0.0119,-0.5669,0.6829,5.315,5.841,2.035,0.909,-0.07,0.267,3.14,-0.174,2.378
1,J,568.0,508,899,265,520,1065,1061,1355,509,918,581,-0.0262,-0.6563,0.7833,-3.028,7.857000000000001,2.79,0.9078999999999999,-0.0806,0.2634,2.5900000000000003,-1.121,2.225
1,J,581.0,492,1295,452,1263,1071,599,425,393,1629,440,-0.0265,-0.6375,0.7132,3.346,5.253,1.073,0.9176,-0.09720000000000001,0.2591,3.063,-1.311,2.187
1,J,594.0,756,1250,662,1115,224,1054,844,1530,1037,1418,-0.0352,-0.6521,0.7947,-0.326,5.589,1.332,0.9109,-0.0928,0.2542,3.766,-1.22,1.5310000000000001
1,J,607.0,342,1201,1290,653,405,1611,699,401,874,859,-0.0338,-0.5944999999999999,0.7414999999999999,5.804,3.3150000000000004,0.561,0.9178,-0.09840000000000002,0.26,1.5899999999999999,-1.388,1.103
1,J,620.0,874,342,637,600,1027,1231,885,1283,1233,1161,-0.0194,-0.6204,0.7471,1.521,2.841,0.5920000000000001,0.9141999999999999,-0.1006,0.2523,3.063,-1.205,0.523
1,J,633.0,808,1076,370,617,420,1224,813,431,1416,1649,-0.0216,-0.5906,0.7117,2.987,2.322,0.439,0.9154,-0.09179999999999999,0.24259999999999998,2.834,-0.6699999999999999,0.149
1,J,646.0,1135,515,842,879,321,1285,789,1483,634,1667,-0.0247,-0.6005999999999999,0.7259,-0.494,3.0860000000000003,1.073,0.9145000000000001,-0.08030000000000001,0.23810000000000003,2.1700000000000004,-0.579,0.195
1,J,659.0,515,757,901,937,712,1141,306,1017,1132,1264,-0.0299,-0.5873999999999999,0.7191,-0.929,3.6960000000000006,2.248,0.9152,-0.0703,0.24020000000000002,0.712,-0.44899999999999995,0.386
1,J,672.0,221,1113,250,732,1024,825,1457,1342,934,551,-0.032799999999999996,-0.6416,0.7188,-2.425,3.2380000000000004,2.363,0.9079999999999999,-0.0834,0.23710000000000003,-0.02799999999999997,-0.40299999999999997,0.134
1,J,685.0,408,715,1052,1232,645,411,495,719,452,1499,-0.0343,-0.6148,0.6978,1.048,1.9560000000000002,1.714,0.9096,-0.0857,0.23760000000000003,1.025,-0.39499999999999996,0.378
1,J,698.0,1236,514,256,625,500,1073,1579,1733,1384,797,-0.0235,-0.5886,0.6837,1.9789999999999999,1.5360000000000003,2.119,0.9178,-0.0535,0.24080000000000001,2.3760000000000003,-0.05899999999999994,0.7290000000000001
1,J,711.0,534,584,680,776,344,1398,392,622,1484,1059,-0.0291,-0.5696,0.7,0.437,2.7800000000000002,2.92,0.9153,-0.07170000000000001,0.24870000000000003,-1.211,-0.32699999999999996,0.905
1,J,724.0,956,413,807,1179,821,783,662,1144,1570,609,-0.0311,-0.5967,0.6850999999999999,1.376,2.0629999999999997,3.004,0.9195,-0.1018,0.2536,-0.608,-0.18199999999999994,0.8440000000000001
1,J,737.0,822,638,340,396,795,652,1702,1541,1118,1280,-0.0345,-0.5891,0.6782999999999999,2.979,1.8259999999999998,3.386,0.9138999999999999,-0.09060000000000001,0.2562,1.575,0.09300000000000008,0.40099999999999997
1,J,750.0,897,1286,271,656,407,311,1356,443,470,1060,-0.035,-0.5613,0.6770999999999999,4.537,2.6959999999999997,4.446999999999999,0.9119999999999999,-0.096,0.2531,1.079,-0.5399999999999999,0.119
1,J,763.0,259,1198,1194,1015,1244,1435,1395,681,302,1198,-0.0174,-0.5403,0.6385,3.8340000000000005,3.8790000000000004,4.957999999999999,0.9136,-0.07569999999999999,0.2587,2.1700000000000004,-1.334,0.416
1,J,776.0,761,1250,712,578,352,1594,1510,1227,635,1618,-0.0506,-0.648,0.7780999999999999,0.903,2.6050000000000004,4.545999999999999,0.9091,-0.06670000000000001,0.2484,3.422,-1.021,0.126
1,J,789.0,661,1172,382,520,215,1391,1484,1580,1724,1161,-0.0113,-0.4895,0.5993999999999999,13.682,1.482,4.951,0.9174,-0.08480000000000001,0.2394,0.6659999999999999,-1.2429999999999999,0.363
1,J,802.0,726,667,570,894,336,1316,645,1424,1554,635,-0.016399999999999998,-0.5586,0.7049,0.728,7.574,5.904999999999999,0.9158,-0.0779,0.2508,2.5140000000000002,-1.0899999999999999,0.195
1,J,815.0,400,1032,660,1188,615,768,765,1560,642,838,-0.0516,-0.5429999999999999,0.6599999999999999,0.56,12.299,6.401,0.9201999999999999,-0.094,0.2424,0.575,-1.059,0.18
1,J,828.0,1120,207,733,635,362,395,1189,1152,405,486,-0.0421,-0.6082,0.7217,0.9569999999999999,14.406,6.026999999999999,0.915,-0.0985,0.2424,2.85,-0.7769999999999999,-0.263
1,J,841.0,823,376,445,1140,898,577,527,1416,928,978,-0.047,-0.5847,0.6824,5.873,13.299,6.241,0.9138999999999999,-0.08729999999999999,0.23570000000000002,2.483,-0.33399999999999996,-0.49200000000000005
1,J,854.0,789,677,1134,486,573,773,1103,1287,1003,1654,-0.0738,-0.5818,0.7449,8.918000000000001,12.337,6.912,0.9120999999999999,-0.0927,0.2309,2.224,-0.35,-0.943
1,J,867.0,1060,1167,915,968,745,462,660,927,1714,1029,-0.0821,-0.6494,0.7778999999999999,10.216,8.689,6.7219999999999995,0.9073,-0.08560000000000001,0.22920000000000001,3.277,0.44399999999999995,-0.46900000000000003
1,J,880.0,1249,865,573,320,821,961,641,772,1322,642,-0.0594,-0.5883999999999999,0.7342,15.056000000000001,6.62,6.699,0.9154,-0.08629999999999999,0.2249,0.055999999999999994,0.09300000000000008,-1.08
1,J,893.0,227,1008,774,1201,1295,469,1113,978,1463,354,-0.0506,-0.6266999999999999,0.7224999999999999,12.247,8.002,6.079999999999999,0.9178999999999999,-0.0804,0.2329,1.5819999999999999,0.681,-0.40800000000000003
1,J,906.0,886,855,760,701,1079,987,322,1485,1264,362,-0.1085,-0.6597,0.8077,11.094,10.849,5.7219999999999995,0.9200999999999999,-0.087,0.21910000000000002,0.9410000000000001,0.925,-0.691
1,J,919.0,506,268,232,433,461,731,554,557,871,1757,-0.0968,-0.6575,0.8084,12.163,9.17,4.592,0.9147000000000001,-0.08549999999999999,0.2198,1.941,2.3760000000000003,-0.8969999999999999
1,J,932.0,1224,1224,497,231,1041,1377,1128,1599,423,1273,-0.0743,-0.6375,0.7672,11.521,6.757000000000001,4.164,0.9162999999999999,-0.06459999999999999,0.23320000000000002,1.5819999999999999,3.0090000000000003,-0.5229999999999999
1,J,945.0,468,1009,1104,247,987,772,1072,352,789,1380,-0.0567,-0.5783999999999999,0.7192999999999999,13.59,5.864,4.019,0.9180999999999999,-0.08480000000000001,0.2393,-1.708,2.261,-0.507
1,J,958.0,553,1055,1271,1130,656,1406,599,1265,879,361,-0.1002,-0.6962999999999999,0.8502,5.285,4.78,2.5380000000000003,0.9106000000000001,-0.0802,0.22710000000000002,2.323,3.2990000000000004,-0.9729999999999999
1,J,971.0,629,631,406,835,855,830,1389,390,739,1457,-0.0794,-0.5561999999999999,0.7021999999999999,14.972,1.9480000000000002,2.737,0.9279,-0.07650000000000001,0.242,-1.7990000000000002,2.62,-0.48500000000000004
1,J,984.0,1250,1038,550,487,709,1686,1433,933,565,1186,-0.0658,-0.6426,0.7375999999999999,5.308,2.582,2.019,0.9153,-0.07419999999999999,0.2521,1.918,2.902,-0.21000000000000002
1,J,997.0,961,689,1109,1220,588,659,1087,1583,1467,968,-0.07919999999999999,-0.647,0.7898999999999999,2.208,2.803,0.79,0.9148000000000001,-0.07869999999999999,0.24159999999999998,0.621,2.383,-0.37
1,J,1010.0,327,1185,252,1289,652,902,1690,386,824,1392,-0.0628,-0.5938,0.752,8.124,0.8340000000000001,-0.23300000000000004,0.9200999999999999,-0.06640000000000001,0.2519,1.9949999999999999,2.7569999999999997,0.40099999999999997
1,J,1023.0,336,1232,969,853,899,1560,819,834,736,933,-0.0797,-0.6345,0.7977,4.735,0.399,-0.42300000000000004,0.9106000000000001,-0.0756,0.2404,-0.448,2.452,-0.08800000000000001
1,J,1036.0,286,361,1252,1041,290,306,572,1393,805,1747,-0.077,-0.5564,0.7387999999999999,13.308,-2.5940000000000003,-0.95,0.9129,-0.09989999999999999,0.2604,-0.097,2.872,-0.507
1,J,1049.0,1065,1005,208,387,748,1350,679,421,569,1476,-0.0426,-0.5244,0.6627,12.689,-2.2729999999999997,0.8360000000000001,0.9207000000000001,-0.06820000000000001,0.23310000000000003,1.7579999999999998,3.0629999999999997,0.508
1,J,1062.0,496,940,621,1107,817,1635,487,760,332,1699,-0.0482,-0.5580999999999999,0.7332,8.163,1.093,1.714,0.9197,-0.08230000000000001,0.2647,-2.4179999999999997,2.5280000000000005,0.18
1,J,1075.0,999,717,215,565,835,1769,742,1414,321,1062,-0.0501,-0.512,0.6560999999999999,13.002,2.566,1.661,0.907,-0.08499999999999999,0.25630000000000003,-0.02799999999999997,1.9789999999999999,0.37
1,J,1088.0,854,267,830,1029,1246,1652,1257,1492,1440,1221,-0.0489,-0.5896,0.7298,9.789,3.2380000000000004,1.584,0.9135,-0.07100000000000001,0.24920000000000003,0.895,1.49,-0.026999999999999996
1,J,1101.0,1267,893,463,706,228,577,812,1326,1570,1496,-0.053599999999999995,-0.4978000000000001,0.751,11.231,5.971,3.661,0.9064000000000001,-0.0884,0.2485,-0.303,1.147,-0.187
1,J,1114.0,1299,1197,1226,616,631,1078,792,1609,1548,1747,-0.0653,-0.5908,0.7725,11.117,4.628,3.989,0.9115,-0.07650000000000001,0.2529,-0.616,0.849,-0.9809999999999999
1,J,1127.0,811,940,1143,792,326,762,859,302,485,917,-0.0572,-0.5226999999999999,0.7877,12.3,5.757000000000001,5.446999999999999,0.9126000000000001,-0.08560000000000001,0.262,-0.8979999999999999,0.5740000000000001,-0.706
1,J,1140.0,1120,642,858,282,750,1433,1560,1383,1369,1267,-0.065,-0.5248999999999999,0.7758999999999999,15.864999999999998,6.933,6.645,0.9172,-0.0824,0.2521,-0.135,0.368,0.065
1,J,1153.0,1282,342,642,1099,732,905,1451,562,1095,636,-0.0606,-0.5886,0.7545,14.384,7.017,5.935,0.9158,-0.0721,0.25020000000000003,0.9179999999999999,0.734,0.041999999999999996
1,J,1166.0,822,202,461,994,967,615,677,830,1320,1152,-0.0838,-0.5327,0.7696,18.155,8.795,5.867,0.9141999999999999,-0.0721,0.2495,0.11699999999999999,1.063,0.33199999999999996
1,J,1179.0,874,1054,543,969,1199,429,1445,1315,858,566,-0.1085,-0.6067,0.8467,15.605,8.681000000000001,4.699,0.9146000000000001,-0.07350000000000001,0.24530000000000002,1.254,1.4600000000000002,0.76
1,J,1192.0,257,475,692,1234,1128,1658,1659,425,1146,514,-0.1063,-0.5002,0.8279,18.437,8.620000000000001,4.653,0.9089,-0.0676,0.23920000000000002,0.651,1.635,1.432
1,J,1205.0,516,804,755,1009,651,1400,403,342,1402,1402,-0.1185,-0.6304,0.8886999999999999,11.025,6.345000000000001,3.05,0.9091,-0.07830000000000001,0.2374,0.6280000000000001,1.925,1.103
1,J,1218.0,1001,1037,993,622,1030,1432,601,1325,1161,911,-0.1253,-0.4883,0.8682,14.697000000000001,5.711,3.386,0.9091,-0.08629999999999999,0.2365,0.132,1.902,1.18
1,J,1231.0,823,368,688,1284,580,1677,582,734,464,1644,-0.1068,-0.573,0.7933,12.949,2.5280000000000005,2.096,0.9119999999999999,-0.0884,0.2474,-1.074,1.7950000000000002,1.088
1,J,1244.0,782,964,896,517,907,1338,962,374,1592,756,-0.1056,-0.6482,0.8721,8.186,-0.35,-0.29400000000000004,0.9200999999999999,-0.09390000000000001,0.2404,0.6739999999999999,2.322,0.325
1,J,1257.0,1212,583,1080,1268,741,750,1500,1634,649,814,-0.0926,-0.5024,0.8048,15.445,-1.724,-0.6449999999999999,0.9231,-0.0834,0.24880000000000002,-0.035999999999999976,2.6959999999999997,0.065
1,J,1270.0,938,988,943,611,331,1228,391,1789,1769,1462,-0.0997,-0.5845,0.8303999999999999,8.224,-1.892,-1.637,0.9178999999999999,-0.0834,0.2514,-0.23399999999999999,2.963,-0.019000000000000003
1,J,1283.0,539,1263,718,391,928,1217,1530,681,380,1194,-0.0941,-0.5216999999999999,0.826,11.453,-2.6319999999999997,-2.187,0.917,-0.0822,0.2538,0.49100000000000005,3.17,-0.026999999999999996
1,J,1296.0,572,790,1138,292,819,992,1328,1600,703,1262,-0.0921,-0.5348999999999999,0.8087,10.3,-3.6399999999999997,-2.7359999999999998,0.911,-0.08030000000000001,0.2531,1.025,2.963,-0.36200000000000004
1,J,1309.0,588,1120,1101,630,322,1739,498,1050,836,953,-0.07819999999999999,-0.4905,0.7752,9.46,-3.83,-2.08,0.9142999999999999,-0.07680000000000001,0.254,1.4989999999999999,2.635,-0.317
1,J,1322.0,234,1086,863,1168,307,404,464,435,709,1578,-0.0643,-0.4697,0.7491,4.582,-2.166,-0.752,0.9117,-0.0713,0.2591,0.43,1.7420000000000002,-0.08
1,J,1335.0,879,537,339,622,1270,1704,400,1388,1764,1327,-0.0946,-0.5493,0.8155,-1.5090000000000001,0.734,-0.439,0.9101999999999999,-0.09290000000000001,0.2557,-0.486,0.8640000000000001,-0.576
1,J,1348.0,708,494,363,781,450,1777,1262,469,1584,1234,-0.08410000000000001,-0.5309999999999999,0.7623,8.987,-2.357,-1.416,0.9132,-0.09110000000000001,0.249,2.0860000000000003,1.322,-0.9119999999999999
1,J,1361.0,208,306,1239,761,1016,585,457,406,915,566,-0.0775,-0.5226999999999999,0.7681,11.873,-3.2729999999999997,-0.851,0.9097999999999999,-0.06060000000000001,0.24320000000000003,2.353,1.5890000000000002,-0.759
1,J,1374.0,991,474,562,731,1282,1416,1633,1104,1144,397,-0.055,-0.4805,0.7047,16.598,-2.518,-0.28600000000000003,0.9067000000000001,-0.0609,0.24980000000000002,-1.982,0.7730000000000001,-0.103
1,J,1387.0,579,651,352,286,863,1179,502,1170,982,490,-0.0721,-0.5216999999999999,0.7668999999999999,13.918000000000001,0.45999999999999996,0.003999999999999997,0.9140999999999999,-0.0786,0.2449,-2.158,0.5130000000000001,0.302
1,J,1400.0,481,733,1180,1139,695,308,1356,1186,1026,352,-0.07769999999999999,-0.52,0.7645,17.56,1.6119999999999999,-0.278,0.9113,-0.08460000000000001,0.25320000000000004,-0.272,1.086,0.363
1,J,1413.0,1210,294,1055,625,1006,1156,1085,365,1129,1573,-0.0797,-0.5488,0.7864,21.369,0.681,-1.378,0.9142999999999999,-0.064,0.24420000000000003,0.728,1.124,0.378
1,J,1426.0,224,346,449,251,1281,1189,709,793,937,1363,-0.068,-0.49900000000000005,0.7774,28.605,0.696,-1.019,0.9114,-0.0645,0.24680000000000002,-1.295,1.055,0.8440000000000001
1,J,1439.0,652,1200,1146,600,552,1262,1537,617,1060,489,-0.07089999999999999,-0.5064,0.7727999999999999,31.247,0.6280000000000001,-1.4689999999999999,0.9145000000000001,-0.0761,0.2515,-2.043,1.192,0.683
1,J,1452.0,382,1196,746,1076,1179,1109,1584,646,1173,1496,-0.0858,-0.45170000000000005,0.8155,30.216,3.0170000000000003,-0.08,0.9128000000000001,-0.0874,0.2475,-0.624,1.17,0.996
1,J,1465.0,1091,1251,1113,532,753,627,666,1045,302,1646,-0.0885,-0.47440000000000004,0.8248,25.514,2.284,0.056999999999999995,0.9093,-0.08729999999999999,0.2554,-1.051,1.429,0.798
1,J,1478.0,744,793,242,240,1248,1253,1084,938,856,433,-0.0675,-0.4016,0.7717999999999999,22.14,2.0700000000000003,1.493,0.9182999999999999,-0.0794,0.2515,-0.5780000000000001,1.124,1.241
1,J,1491.0,1117,570,541,1044,271,548,938,1356,748,595,-0.0838,-0.4915,0.8248,10.407,4.391,1.806,0.9138999999999999,-0.09809999999999999,0.2529,-2.181,1.0170000000000001,0.661
1,J,1504.0,1159,686,615,694,992,555,439,1366,959,1541,-0.0765,-0.5061,0.8342999999999999,12.285,3.101,0.882,0.9186000000000001,-0.1005,0.24730000000000002,-0.127,1.7420000000000002,0.16399999999999998
1,J,1517.0,920,312,348,980,679,1607,1324,731,1098,351,-0.1051,-0.5226999999999999,0.9138999999999999,10.346,3.7730000000000006,0.8360000000000001,0.9135,-0.09060000000000001,0.2403,0.437,1.643,-0.07200000000000001
1,J,1530.0,1093,626,1225,1219,608,876,651,1412,678,1441,-0.0711,-0.47659999999999997,0.8226,19.682,0.07800000000000007,-0.278,0.9198,-0.0753,0.2486,-0.532,1.7500000000000002,0.088
1,J,1543.0,704,797,1023,389,1166,581,956,454,505,726,-0.0863,-0.46880000000000005,0.8944,17.025,1.941,0.8210000000000001,0.9151,-0.0739,0.24570000000000003,0.23900000000000005,1.719,0.523
1,J,1556.0,887,222,1156,1051,862,1179,1762,401,461,482,-0.0985,-0.4824,0.8755999999999999,21.582,0.139,-0.14900000000000002,0.9114,-0.0809,0.2475,-1.639,1.8950000000000002,0.018999999999999996
1,J,1569.0,748,439,588,266,233,1758,1432,363,1348,1514,-0.0853,-0.4587,0.8545999999999999,21.147,-1.769,-1.63,0.9132,-0.07089999999999999,0.24580000000000002,0.9869999999999999,2.3070000000000004,0.317
1,J,1582.0,750,818,1187,543,1125,849,1123,1135,1653,425,-0.0821,-0.4319,0.8509,20.415,-2.243,-1.3619999999999999,0.9136,-0.0653,0.2459,-0.334,2.215,0.867
1,J,1595.0,378,795,1037,505,522,1241,825,642,1401,810,-0.086,-0.4277,0.8348,16.728,-1.7389999999999999,-1.454,0.9160999999999999,-0.07719999999999999,0.2525,-0.9670000000000001,2.2,0.89
1,J,1608.0,1278,678,911,576,581,907,562,994,1218,1652,-0.0797,-0.40280000000000005,0.8230999999999999,11.796,-0.983,-0.9039999999999999,0.9123000000000001,-0.0804,0.2559,-0.433,1.933,0.897
1,J,1621.0,376,1197,277,1272,221,1115,935,1652,1235,622,-0.0819,-0.4395,0.8199,9.086,-0.853,-0.317,0.9162999999999999,-0.09190000000000001,0.2523,-0.6539999999999999,1.482,0.737
